project_id,span_type,matched_phrase,heading_title,snippet,threshold_extraction_run_at,threshold_llm_run_at
cd47fc9e9c8aed69512e842ad85fae6d,resource,would require an eis,Wildlife,"for instream habitat enhancement) may significantly affect the quality of the human environment and thereby require the preparation of an Environmental Impact Statement (EIS). By preparing this EA, we are fulfilling agency policy and direction to comply with NEPA (42 U.S. Code [USC] 4321",2026-07-22T17:34:50.050859+00:00,
cd47fc9e9c8aed69512e842ad85fae6d,finding,would require an eis,Finding of No Significant Impact,"ning of the National Environmental Policy Act (NEPA) of 1969 (42 United States Code [USC] 4321 et seq.). Therefore, the preparation of an Environmental Impact Statement (EIS) is not required and BPA is issuing this Finding of No Significant Impact (FONSI) for the Proposed Action. Public",2026-07-22T17:34:50.050859+00:00,
cd47fc9e9c8aed69512e842ad85fae6d,resource,would require an eis,Wildlife,"for instream habitat enhancement) may significantly affect the quality of the human environment and thereby require the preparation of an Environmental Impact Statement (EIS). By preparing this EA, we are fulfilling agency policy and direction to comply with NEPA (42 U.S. Code [USC] 4321",2026-07-22T17:34:50.050859+00:00,
ce40b4826b2872b6883ce09ae26f562c,finding,would require an eis,Finding of No Significant Impact,"of the National Environmental Policy Act (NEPA) as amended (42 United States Code [USC] 4321 et seq.).1 Therefore, the preparation of an environmental impact statement (EIS) is not required, and BPA is issuing this Finding of No Significant Impact (FONSI) for the Proposed Action. The Pr",2026-07-22T17:34:50.050859+00:00,
ce838b0cf46f98e975025f09f2e68c1b,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"Demolition and Clean Up project will not have a significant effect on the quality of the human environment. Therefore, preparation of an environmental impact statement is not required. As described and analyzed in the EA, no environmental effects meet the definition of significance as d",2026-07-22T17:34:50.050859+00:00,
cee39b71e693d4546c17c34193912abd,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"for authority to export LNG in FE Docket No. 15-63-LNG will not have a significant effect on the human environment. The preparation of an environmental impact statement, therefore, is not required and DOE is issuing this Finding of No Significant Impact. Copies of the EA and FONSI will b",2026-07-22T17:34:50.050859+00:00,
cf7affde43f2af77291214fff77882db,finding,would require an eis,Finding of No Significant Impact,"lementation will not significantly affect the quality of the human environment. Accordingly, I have determined that the preparation of an Environmental Impact Statement is not necessary for this proposal. /s/ Kenneth J. Crane 12/13/2016 Kenneth J. Crane Date Field Manager",2026-07-22T17:34:50.050859+00:00,
d0017efdad59a2c44becbb0ada46bd7d,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"tion of resource values due to the mitigation measures being carried forward from the EA into the ROW grant. Therefore, preparation of an environmental impact statement is not necessary. This finding is based on my consideration of the Council on Environmental Quality criteria for signif",2026-07-22T17:34:50.050859+00:00,
d092eed13487fa6e5f5bd1b395f5c525,finding,would require an eis,Environmental Consequences,"like EVs at the Pocotaligo Industrial Park in Sumter, SC, would not have a significant effect on the human environment. Preparation of an environmental impact statement is therefore not required, and DOE is issuing this Finding of No Significant Impact. This Finding of No Significant Imp",2026-07-22T17:34:50.050859+00:00,
d0b6dbad568eec74602558d7cf6d7c8b,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ed in the EA meet the definition of significant in context or intensity as described in 40 CFR §1508.27. Therefore, the preparation of an environmental impact statement is not required as per Section 102 (2) of NEPA. This finding and conclusion is based on the consideration of the Counci",2026-07-22T17:34:50.050859+00:00,
d0b6dbad568eec74602558d7cf6d7c8b,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ed in the EA meet the definition of significant in context or intensity as described in 40 CFR §1508.27. Therefore, the preparation of an environmental impact statement is not required as per Section 102 (2) of NEPA. This finding and conclusion is based on the consideration of the Counci",2026-07-22T17:34:50.050859+00:00,
d0b6dbad568eec74602558d7cf6d7c8b,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ed in the EA meet the definition of significant in context or intensity as described in 40 CFR §1508.27. Therefore, the preparation of an Environmental Impact Statement is not required as per Section 102 (2) of NEPA. This finding and conclusion is based on the consideration of the Counci",2026-07-22T17:34:50.050859+00:00,
d0b6dbad568eec74602558d7cf6d7c8b,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ed in the EA meet the definition of significant in context or intensity as described in 40 CFR §1508.27. Therefore, the preparation of an Environmental Impact Statement is not required as per Section 102 (2) of NEPA. This finding and conclusion is based on the consideration of the Counci",2026-07-22T17:34:50.050859+00:00,
d209965bb3a54dd7009fc9e057acf5e7,finding,would require an eis,Decision to Be Made,"r will determine whether the impacts of the Proposed Action described in the analysis are significant and would require preparation of an environmental impact statement (EIS). If the authorized officer determines that the impacts are not significant, this analysis will help inform the de",2026-07-22T17:34:50.050859+00:00,
d25f82d21e1326bcbd89a85d95d80e6a,finding,would require an eis,FINDING OF No SIGNIFICANT IMPACT,"of 1969, 42 United States Code 4321, et seq. Therefore, in accordance with lO CFR Part 1021.322, DOE has concluded that preparation of an Environmental Impact Statement is not required, and DOE is issuing this FONSI. COPIES OF THE EA ARE AVAILABLE FROM: Ms. Pierina Noceti National Energy",2026-07-22T17:34:50.050859+00:00,
d27822aed3a7cb74d351d8b61572c584,resource,not to exceed,Recreation,"14 93,013 (-14,701) 17,118 (-90,596) 64,180 (-43,534) 28,654 (-35,526) Number of days seasonally restricted Unknown but not to exceed 120 Miles of road and trail seasonally restricted Miles of road and trail not restricted Miles of trail rerouted Design",2026-07-22T17:34:50.050859+00:00,
d2d80102ae900062e99c69caf5a166e2,finding,would require an eis,Determination,"ures, 10 CFR part 1021, and the regulations promulgated by the CEQ for implementing NEPA, 40 CFR 1501.6. Therefore, the preparation of an environmental impact statement is not required. Based on the analysis in the Final EA, DOE intends to ship the contaminated process equipment to the W",2026-07-22T17:34:50.050859+00:00,
d2f015d28b6e514d0a174ddc33c768ed,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"federal action significantly affecting the quality of the human environment within the meaning of the NEPA. Therefore, preparation of an environmental impact statement is not required. The DOE is approving this Environmental Assessment and issuing this Finding of No Significant Impact f",2026-07-22T17:34:50.050859+00:00,
d32a99c3611e4e005fec69f3c2eee3e4,resource,would require an eis,Air Quality,"SK Siltron CSS, LLC to improve the existing facility would not have a significant effect on the human environment. The preparation of an Environmental Impact Statement is therefore not required, and DOE is issuing this Finding of No Significant Impact. _________________________ ________",2026-07-22T17:34:50.050859+00:00,
d32a99c3611e4e005fec69f3c2eee3e4,finding,would require an eis,ENVIRONMENTAL CONSEQUENCES,"SK Siltron CSS, LLC to improve the existing facility would not have a significant effect on the human environment. The preparation of an Environmental Impact Statement is therefore not required, and DOE is issuing this Finding of No Significant Impact. _________________________ ________",2026-07-22T17:34:50.050859+00:00,
d32a99c3611e4e005fec69f3c2eee3e4,resource,would require an eis,ENVIRONMENTAL CONSEQUENCES,"SK Siltron CSS, LLC to improve the existing facility would not have a significant effect on the human environment. The preparation of an Environmental Impact Statement is therefore not required, and DOE is issuing this Finding of No Significant Impact. _________________________ ________",2026-07-22T17:34:50.050859+00:00,
d32a99c3611e4e005fec69f3c2eee3e4,resource,would require an eis,Air Quality,"ers for automotive applications in Bay City, Michigan would not have a significant effect on the human environment. The preparation of an Environmental Impact Statement is therefore not required, and DOE is issuing this Finding of No Significant Impact. __________________________________",2026-07-22T17:34:50.050859+00:00,
d32a99c3611e4e005fec69f3c2eee3e4,finding,would require an eis,ENVIRONMENTAL CONSEQUENCES,"ers for automotive applications in Bay City, Michigan would not have a significant effect on the human environment. The preparation of an Environmental Impact Statement is therefore not required, and DOE is issuing this Finding of No Significant Impact. __________________________________",2026-07-22T17:34:50.050859+00:00,
d32a99c3611e4e005fec69f3c2eee3e4,resource,would require an eis,ENVIRONMENTAL CONSEQUENCES,"ers for automotive applications in Bay City, Michigan would not have a significant effect on the human environment. The preparation of an Environmental Impact Statement is therefore not required, and DOE is issuing this Finding of No Significant Impact. __________________________________",2026-07-22T17:34:50.050859+00:00,
d36dbdd601751488629bd4ab4b47915f,resource,not to exceed,AFFECTED ENVIRONMENT AND ENVIRONMENTAL,"nces of the Proposed Action There are no direct effects from the proposed action. An indirect effect will be temporary, not to exceed five days, use of existing rights of way and county roads with trucks and equipment transiting into and out of the recl",2026-07-22T17:34:50.050859+00:00,
d36dbdd601751488629bd4ab4b47915f,finding,not to exceed,Environmental Consequences of No Action Alternative,"nces of the Proposed Action There are no direct effects from the proposed action. An indirect effect will be temporary, not to exceed five days, use of existing rights of way and county roads with trucks and equipment transiting into and out of the recl",2026-07-22T17:34:50.050859+00:00,
d36dbdd601751488629bd4ab4b47915f,resource,not to exceed,Environmental Consequences of No Action Alternative,"nces of the Proposed Action There are no direct effects from the proposed action. An indirect effect will be temporary, not to exceed five days, use of existing rights of way and county roads with trucks and equipment transiting into and out of the recl",2026-07-22T17:34:50.050859+00:00,
d36dbdd601751488629bd4ab4b47915f,finding,not to exceed,Affected Environment,"nces of the Proposed Action There are no direct effects from the proposed action. An indirect effect will be temporary, not to exceed five days, use of existing rights of way and county roads with trucks and equipment transiting into and out of the recl",2026-07-22T17:34:50.050859+00:00,
d36dbdd601751488629bd4ab4b47915f,resource,not to exceed,Affected Environment,"nces of the Proposed Action There are no direct effects from the proposed action. An indirect effect will be temporary, not to exceed five days, use of existing rights of way and county roads with trucks and equipment transiting into and out of the recl",2026-07-22T17:34:50.050859+00:00,
d43664e002e073be56d668ea2751ec59,finding,would require an eis,Finding of No Significant Impact,"ether the Proposed Action would result in significant impacts to the environment. Significant impacts would require the preparation of an Environmental Impact Statement (EIS). If the BLM Authorized Officer determines that no significant impacts would occur, a Finding ofNo Significant Imp",2026-07-22T17:34:50.050859+00:00,
d43664e002e073be56d668ea2751ec59,finding,would require an eis,Finding of No Significant Impact,"ether the Proposed Action would result in significant impacts to the environment. Significant impacts would require the preparation of an Environmental Impact Statement (EIS). If the BLM Authorized Officer determines that no significant impacts would occur, a Finding of No Significant Im",2026-07-22T17:34:50.050859+00:00,
d45d8849c98db1a773ca5edab4fcf5da,resource,would require an eis,Wildlife,"tity of the human environment, within the meaning of the National Environmentrd Policy Act @PA) of 1969. Therefore, the preparation of an environmental impact statement @IS) is not required and BPA is issuing this FONSI. FOR FURHR WOMTION AND COPES OF H E~ CONTACT: John Taves, Bonnetie P",2026-07-22T17:34:50.050859+00:00,
d4ab38084810f00e34f389aa3896fb6e,resource,would require an eis,Socioeconomics,"hich is not discussed within the EA. The complexity of examining this item seems to exceed the scope of an EA and would require an Environmental Impact Statement, or that the No-Action Alternative would have to be accepted. Page 7 of the EA states that ""the construction and operat",2026-07-22T17:34:50.050859+00:00,
d4ab38084810f00e34f389aa3896fb6e,resource,would require an eis,Socioeconomics,complexity of the public and occupational health and safety considerations seems to exceed the scope of an EA and would require an Environmental Impact Statement (EIS) or selection of the No-Action Alternative. DOE has determined that an EA is the appropriate level of NEPA review,2026-07-22T17:34:50.050859+00:00,
d4ab38084810f00e34f389aa3896fb6e,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"8 MMscfd of CNG from its proposed CNG facility would not have a significant effect on the human environment. Therefore, preparation of an environmental impact statement is not required, and DOE is issuing this Finding of No Significant Impact. Copies of the Final EA and this FONSI are av",2026-07-22T17:34:50.050859+00:00,
d59d1fb379e2467e49969918e2467c8d,finding,not to exceed,Decision,"on. 5. Pending satisfactory post-use reporting and permit compliance, the BLM may reissue (renew) the permit for a term not to exceed 10 years. This decision is based on site-specific analysis in the Triumvirate LLC Commercial Heli-skiing Special Recrea",2026-07-22T17:34:50.050859+00:00,
d7bff39ed4d389feaf72eba5c45f17b6,finding,would require an eis,Finding of No Significant Impact,"cting the quality of the human environment, within the meaning of the National Environmental Policy Act. Therefore, the preparation of an Environmental Impact Statement is not required, and DOE is issuing this Finding of No Significant Impact. Issued in Golden, Colorado /i ?,day of /'fli",2026-07-22T17:34:50.050859+00:00,
d7bff39ed4d389feaf72eba5c45f17b6,finding,would require an eis,Finding of No Significant Impact,"cting the quality of the human environment, within the meaning of the National Environmental Policy Act. Therefore, the preparation of an Environmental Impact Statement is not required, and DOE is issuing this Finding of No Significant Impact. Issued in Golden, Colorado /i ?,day of /'fli",2026-07-22T17:34:50.050859+00:00,
d7c3aeeb288657ce7ec10f1d3ff72d4e,resource,not to exceed,Affected Environment,"ly disposed of to avoid attracting ravens to the project site; 7. Inspect under vehicles before moving, 8. Speed limits not to exceed 25 mph, Although DBS are generally in non-desert tortoise terrain (steep, rocky mountains), CDFW will brief the pilot a",2026-07-22T17:34:50.050859+00:00,
d7c3aeeb288657ce7ec10f1d3ff72d4e,resource,not to exceed,Cultural Resources,"ly disposed of to avoid attracting ravens to the project site; 7. Inspect under vehicles before moving, 8. Speed limits not to exceed 25 mph, Although DBS are generally in non-desert tortoise terrain (steep, rocky mountains), CDFW will brief the pilot a",2026-07-22T17:34:50.050859+00:00,
d8415d7e7b4998e111ac54093e2fd343,resource,not to exceed,Visual Resources,"rbonaceous mediums such as bio char. If nutrient-enhancing mediums are used, they would of “low grade” nutrient status, not to exceed 5-10-5 nitrogen/phosphorus/potassium content, respectively. The use of lower-nutrient concentration fertilizer decrease",2026-07-22T17:34:50.050859+00:00,
d8415d7e7b4998e111ac54093e2fd343,resource,not to exceed,Alternative B,"rbonaceous mediums such as bio char. If nutrient-enhancing mediums are used, they would of “low grade” nutrient status, not to exceed 5-10-5 nitrogen/phosphorus/potassium content, respectively. The use of lower-nutrient concentration fertilizer decrease",2026-07-22T17:34:50.050859+00:00,
d8415d7e7b4998e111ac54093e2fd343,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ied in the EA meet the definition of significant in context or intensity as described in 40 CFR 1508.27. Therefore, the preparation of an Environmental Impact Statement (EIS) is not required as per Section 102 (2) of the National Environmental Policy Act. This finding and conclusion is b",2026-07-22T17:34:50.050859+00:00,
d8542cf229b12d370c69e92a77414c54,resource,not to exceed,Recreation,"to vegetation, c) Overland travel on hardened or durable surfaces, d) Construction of temporary access roads or trails not to exceed maximum annual disturbance footprint. 4. Improving existing access roads or creating temporary access roads to facilita",2026-07-22T17:34:50.050859+00:00,
d866955b43ddb7d111d1b1a79955c55a,resource,not to exceed,Affected Environment,"ormally in foreground views, the individual boughs of trees form texture. The foreground is limited to areas within and not to exceed 0.5 mile of the observer, but it must be determined on a case-by-case basis, as any distance zoning should be. Generall",2026-07-22T17:34:50.050859+00:00,
d8e8684e0b79ab7393fb9ab6a3935183,finding,would require an eis,Finding of No Significant Impact,"ity of the human environment within the meaning of the National Environmental Policy Act of 1969 (NEPA). Therefore, the preparation of an environmental impact statement is not required. DESCRIPTION OF THE PROPOSED ACTION: The proposed action is the decontamination and demolition of Build",2026-07-22T17:34:50.050859+00:00,
d8e8684e0b79ab7393fb9ab6a3935183,finding,would require an eis,Finding of No Significant Impact,"ity of the human environment within the meaning of the National Environmental Policy Act of 1969 (NEPA). Therefore, the preparation of an environmental impact statement is not required. DESCRIPTION OF THE PROPOSED ACTION: The proposed action is the decontamination and demolition of Build",2026-07-22T17:34:50.050859+00:00,
d9c3d975f3e8c38c549f8182bec4181b,resource,not to exceed,Water Resources – Surface Water,own) entered into a 30year Water Supply Contract with the City of Port Angeles for untreated water from the Elwha River not to exceed 20 million gallons per day. The water is to be delivered via the Elwha River Water Extension Project pipeline owned by,2026-07-22T17:34:50.050859+00:00,
d9dd65038410e41a1ed3d1abd79e69a3,resource,would require an eis,Noise,"roposed Action) on the physical and human environment and determine if the impacts would be significant, warranting the preparation of an Environmental Impact Statement (EIS). 1.2 Background to the Purpose and Need 1.2.1 Lower Colorado River Multi-Species Conservation Program The Lower C",2026-07-22T17:34:50.050859+00:00,
daf6f6dc714f59fb10fef7f43c40c01a,finding,would require an eis,Finding of No Significant Impact,"al action, and why the proposed action will not have a significant effect on the human environment - which requires the preparation of an environmental impact statement (EIS). The FONSI discussion considers all information included in the EA, documentation included in the project record,",2026-07-22T17:34:50.050859+00:00,
daf6f6dc714f59fb10fef7f43c40c01a,finding,not to exceed,Finding of No Significant Impact,"tal impact statement (EIS) is not required. In addition, the analyses of potential environmental effects are determined not to exceed those effects described in the Final EIS for the Mark Twain National Forest 2005 Land and Resource Management Plan (200",2026-07-22T17:34:50.050859+00:00,
db421eb54f4d4b33fb2fa8dd1223c450,finding,would require an eis,Record of Decision,"r will determine whether the impacts of the Proposed Action described in the analysis are significant and would require preparation of an environmental impact statement (EIS). If the authorized officer determines that the impacts are not significant, this analysis will help inform the de",2026-07-22T17:34:50.050859+00:00,
db443021e4fb781e5de8db47df629fb1,finding,would require an eis,Finding of No Significant Impact,"ment within the meaning of the National Environmental Policy Act of 1969 (NEPA), 42 U.S.C. 4321, et seq. Therefore, the preparation of an Environmental Impact Statement (EIS) is not required. ADDRESSES AND FURTHER INFORMATION Single copies of the EA and further information about the alte",2026-07-22T17:34:50.050859+00:00,
db787aab7c191ed3a9b88fda16c61910,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"stitute a major Federal action significantly affecting the quality of the human environment within the meaning of NEPA. Preparation of an environmental impact statement is not required, and Western is issuing this FONSI. FOR JWRTHER INFORMATION CONTACT: Additional information and copies",2026-07-22T17:34:50.050859+00:00,
db9a9475faea62a90833a71ae1311a50,finding,would require an eis,Finding of No Significant Impact,"ity of the human environment within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an environmental impact statement (EIS) is not required and DOE is issuing this finding of no significant impact (FONSI). Public Availability: Copies of",2026-07-22T17:34:50.050859+00:00,
db9a9475faea62a90833a71ae1311a50,finding,would require an eis,Finding of No Significant Impact,"ity of the human environment within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an environmental impact statement (EIS) is not required and DOE is issuing this finding of no significant impact (FONSI). Public Availability: Copies of",2026-07-22T17:34:50.050859+00:00,
dbad0fd1a7f6f7b50b57f475b3599b14,finding,would require an eis,Finding of No Significant Impact,"of Federal Regulations (CFR) 1508.27 and do not exceed those effects described in applicable land use plans. Therefore, preparation of an Environmental Impact Statement (EIS) to further analyze possible impacts is not required pursuant to Section 102(2)(c) of the National Environmental P",2026-07-22T17:34:50.050859+00:00,
dc0f5a1ac3b2a6d50ac5edd8e5f40ecb,condition,would require an eis,MITIGATION MEASURES FOR THE PROPOSED ACTION,licy Act (NEPA) to provide sufficient evidence and analysis to determine whether a proposed agency action would require preparation of an environmental impact statement (EIS) or a finding of no significant impact. A Federal agency may also prepare an EA to aid its compliance with NEPA wh,2026-07-22T17:34:50.050859+00:00,
dcd16f1a845a523b6ce2af47b6a42fef,finding,would require an eis,Finding of No Significant Impact,"cting the quality of the human environment, within the meaning of the National Environmental Policy Act. Therefore, the preparation of an environmental impact statement is not required, and DOE is issuing this Finding of No Significant Impact. Issued in Golden, Colorado, this / 3 '* day",2026-07-22T17:34:50.050859+00:00,
dcd16f1a845a523b6ce2af47b6a42fef,finding,would require an eis,ENVIRONMENTAL IMPACTS,"cting the quality of the human environment, within the meaning of the National Environmental Policy Act. Therefore, the preparation of an environmental impact statement is not required, and DOE is issuing this Finding of No Significant Impact. Issued in Golden, Colorado, this / 3 '* day",2026-07-22T17:34:50.050859+00:00,
dcef6ee9c0c0de805317a4b8f5b869d5,finding,would require an eis,Finding of No Significant Impact,"is to determine if a proposed action will have a significant impact on the human environment and therefore require the preparation of an Environmental Impact Statement (EIS). As defined in 40 CFR 1508.13, a Finding of No Significant Impact (FONSI) is a document that briefly presents the",2026-07-22T17:34:50.050859+00:00,
dcef6ee9c0c0de805317a4b8f5b869d5,finding,not to exceed,Finding of No Significant Impact,"isting, but currently unused groundwater well at Black Rock Mine with a solar pump system, water storage tank (capacity not to exceed 10,000 gal.), and connections to a water trough designed for domestic livestock use and a drinker system designed for w",2026-07-22T17:34:50.050859+00:00,
dcef6ee9c0c0de805317a4b8f5b869d5,finding,not to exceed,Finding of No Significant Impact,"isting, but currently unused groundwater well at Black Rock Mine with a solar pump system, water storage tank (capacity not to exceed 10,000 gal.), and connections to a water trough designed for domestic livestock use and a drinker system designed for w",2026-07-22T17:34:50.050859+00:00,
dd220ff7f55fa78b49d1495f647233be,finding,would require an eis,Finding of No Significant Impact,"ral action significantly affecting the quality of the human environment, within the meaning of the NEPA. Therefore, the preparation of an Environmental Impact Statement is not required and DOE is consequently issuing a FONSI. COPIES OF THE EA ARE AVAILABLE FROM: Gary B. Holcomb Naval Pet",2026-07-22T17:34:50.050859+00:00,
dd57f4c89d7bac04b15392d3d5adc606,finding,would require an eis,Finding of No Significant Impact,"ning of the National Environmental Policy Act (NEPA) of 1969 (42 United States Code [USC] 4321 et seq.). Therefore, the preparation of an environmental impact statement (EIS) is not required and BPA is issuing this Finding of No Significant Impact (FONSI) for its funding of the Proposed",2026-07-22T17:34:50.050859+00:00,
dda5e9868ecede28884e42758c0e890e,resource,would require an eis,Socioeconomic,"ty of the human environment, within the meaning of the National Environmental Policy Act of 1969 (NEPA). Therefore, the preparation of an Environmental Impact Statement (EIS) is not required. ADDRESSES AND FURTHER INFORMATION: W. A. Rutherford, Director Site Infhstructure Division U.S. D",2026-07-22T17:34:50.050859+00:00,
de39d39d9c6254f93c72c2bc7fffecff,resource,not to exceed,AFFECTED ENVIRONMENT AND ENVIRONMENTAL,standardsa Washington State standardsb Primary Secondary Primary Details Ozone 1 Hour Same as Primary Standard 0.12 ppm Not to exceed more than 1 day per calendar year 8 Hour (2008 std) 0.075 ppm Respirable particulate matter (PM10) 24 Hour 150 µg/m3 Sa,2026-07-22T17:34:50.050859+00:00,
de39d39d9c6254f93c72c2bc7fffecff,resource,not to exceed,Air Quality,standardsa Washington State standardsb Primary Secondary Primary Details Ozone 1 Hour Same as Primary Standard 0.12 ppm Not to exceed more than 1 day per calendar year 8 Hour (2008 std) 0.075 ppm Respirable particulate matter (PM10) 24 Hour 150 µg/m3 Sa,2026-07-22T17:34:50.050859+00:00,
de39d39d9c6254f93c72c2bc7fffecff,resource,not to exceed,AFFECTED ENVIRONMENT,standardsa Washington State standardsb Primary Secondary Primary Details Ozone 1 Hour Same as Primary Standard 0.12 ppm Not to exceed more than 1 day per calendar year 8 Hour (2008 std) 0.075 ppm Respirable particulate matter (PM10) 24 Hour 150 µg/m3 Sa,2026-07-22T17:34:50.050859+00:00,
de39d39d9c6254f93c72c2bc7fffecff,resource,not to exceed,Climate and Ambient Air Quality Conditions,standardsa Washington State standardsb Primary Secondary Primary Details Ozone 1 Hour Same as Primary Standard 0.12 ppm Not to exceed more than 1 day per calendar year 8 Hour (2008 std) 0.075 ppm Respirable particulate matter (PM10) 24 Hour 150 µg/m3 Sa,2026-07-22T17:34:50.050859+00:00,
debff1d1fd820fb21a6aaadf75b4cee9,finding,would require an eis,Finding of No Significant Impact,"Significant Impacts (FONSI) has been signed; therefore, there are no significant impacts to the environment that would require an environmental impact statement. By selecting the proposed action, the Safford Field Office is implementing this portion of the Safford RMP. Appeals: T",2026-07-22T17:34:50.050859+00:00,
dfab495561c3ebb776bb36d5ea5e0a61,finding,would require an eis,Finding of No Significant Impact,"ning of the National Environmental Policy Act (NEPA) of 1969 (42 United States Code [USC] 4321 et seq.). Therefore, the preparation of an environmental impact statement (EIS) is not required and Bonneville is issuing this Finding of No Significant Impact (FONSI) for the Proposed Action.",2026-07-22T17:34:50.050859+00:00,
dffb40661a9627422a6aa2c04edd2c73,resource,not to exceed,Noise,mentation of existing health and safety requirements for maintaining worker exposure to as low as reasonably achievable not to exceed the current threshold for 5 rem per year. Magnetic fields are generated by the National High Magnetic Field Laboratory,2026-07-22T17:34:50.050859+00:00,
e41186e241b4f11adb9a99e18408350d,finding,would require an eis,Finding of No Significant Impact,"man environment within the meaning of the National Environmental Policy Act (NEPA) of 1969, 42 U.S.C. 4321, et seq. The preparation of an Environmental Impact Statement is not required. Thus, the DOE is issuing a FONSI pursuant to the Council on Environmental Quality regulations implemen",2026-07-22T17:34:50.050859+00:00,
e44de828ee063e7876192225cb7bd799,finding,would require an eis,Finding of No Significant Impact,"cantly affect the quality of the physical, biological, or human environment, within the meaning of NEPA. Therefore, the preparation of an Environmental Impact Statement is not required, and DOE is issuing this Finding of No Significant Impact (FONSI). ALTERNATIVES CONSIDERED:",2026-07-22T17:34:50.050859+00:00,
e45f93aa6609b2aabef79aee835df208,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"tensity as defined in 40 CFR 1508.27 and do not exceed those effects described in applicable land use plans. Therefore, preparation of an environmental impact statement (EIS) to further analyze possible impacts is not required pursuant to Section 102(2)(c) of the National Environmental P",2026-07-22T17:34:50.050859+00:00,
e4f17bdb94ef13df214876fefb844074,finding,would require an eis,Finding of No Significant Impact,"ute a major Federal action significantly affecting the quality of the human environment, as defined by NEPA. Therefore, preparation of an environmental impact statement is not required for the ULP and DOE is issuing this Finding of No Significant Impact (FONSI). SUPPLEMENTARY INFORMATION",2026-07-22T17:34:50.050859+00:00,
e4f17bdb94ef13df214876fefb844074,resource,would require an eis,Cultural Resources,"ion does not constitute a major Federal action significantly affecting the quality of the human environment. Therefore, preparation of an environmental impact statement is not required. Information: Copies of the final PEA and FONSI are available at the DOE-LM website at: http://www.lm.d",2026-07-22T17:34:50.050859+00:00,
e52c117f312ed5377f8ac998d8dc8f2a,resource,not to exceed,Affected Environment,"ess values. The Manual states, “Wild horse and burro populations must be managed at appropriate management levels so as not to exceed the productive capacity of the habitat (as determined by available science and monitoring activities), to ensure a thri",2026-07-22T17:34:50.050859+00:00,
e7d7ec518da7c419fceca04369ec93da,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,the project will not have a significant effect on the human environment (40 CFR 1501.62) and therefore does not require preparation of an environmental impact statement. Relevant information from the EA supporting this determination follows. The Project would traverse BLM-administered pu,2026-07-22T17:34:50.050859+00:00,
e7d81d34ac46700d735d378462f1f2aa,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"quality of the human environment within the meaning of the National Environmental Policy Act of 1969 (NEPA). Therefore, preparation of an Environmental Impact Statement is not required and the Department is issuing this Finding of No Significmt Impact. FOR FURTHER INFORMATION ABOUT THIS",2026-07-22T17:34:50.050859+00:00,
e828b39b08721235f4a6bcb12a2a26de,resource,not to exceed,AFFECTED ENVIRONMENT,sence of dewatering No dewatering Nutrients Presence/absence of Ammonia The 30-day average of total ammonia nitrogen is not to exceed the Criterion Continuous Concentration D more than once every 3 years. Nutrients Amount of total Phosphorus 0.1 mg/L fr,2026-07-22T17:34:50.050859+00:00,
e828b39b08721235f4a6bcb12a2a26de,resource,not to exceed,Water Resources,sence of dewatering No dewatering Nutrients Presence/absence of Ammonia The 30-day average of total ammonia nitrogen is not to exceed the Criterion Continuous Concentration D more than once every 3 years. Nutrients Amount of total Phosphorus 0.1 mg/L fr,2026-07-22T17:34:50.050859+00:00,
e93dcd7d36f5c2cb83aaf757c38ae2a8,finding,would require an eis,Finding of No Significant Impact,"d to the context and the intensity of impacts analyzed in the EA. Accordingly, the proposed action does not require the preparation of an environmental impact statement. FONSI September 4, 2015",2026-07-22T17:34:50.050859+00:00,
e9a7b45057e4374ae0f9653d287f300b,resource,not to exceed,Cultural Resources,"of sumps necessary to achieve the project purpose will be constructed. Sumps will have one end constructed with a ramp, not to exceed a 35-degree slope to allow for escape of animals or people that may somehow enter the sump. When they are no longer nee",2026-07-22T17:34:50.050859+00:00,
e9a7b45057e4374ae0f9653d287f300b,resource,not to exceed,Fish and Wildlife,"umps necessary to achieve the project purpose should be constructed. Sumps should have one end constructed with a ramp, not to exceed a 35-degree slope to allow for escape of animals or people that may somehow enter the sump. When they are no longer nee",2026-07-22T17:34:50.050859+00:00,
